customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00168,Male,0,No,No,55,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),75.8,4051.73,No
CUST-00169,Female,0,No,Yes,27,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),55.92,1366.49,No
CUST-00170,Female,0,Yes,Yes,38,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,109.03,4052.89,No
CUST-00171,Male,1,Yes,No,24,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),32.83,748.67,No
CUST-00172,Male,0,No,No,20,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,75.47,1456.43,Yes
CUST-00173,Female,0,Yes,No,9,No,No phone service,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,117.03,1048.68,Yes
CUST-00174,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Mailed check,53.19,2191.68,No
CUST-00175,Female,0,Yes,No,14,Yes,No,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,93.66,1288.34,Yes
CUST-00176,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,108.01,4660.94,No
CUST-00177,Male,0,Yes,No,20,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),36.99,701.07,Yes
CUST-00178,Male,0,Yes,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,119.24,6999.51,No
CUST-00179,Male,0,Yes,No,49,No,Yes,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,100.56,4721.81,Yes
CUST-00180,Male,1,No,No,22,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),32.03,641.42,Yes
CUST-00181,Male,0,Yes,No,12,No,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.71,580.52,Yes
CUST-00182,Female,0,Yes,No,68,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),81.75,5026.96,No
CUST-00183,Male,1,No,No,3,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Bank transfer (automatic),108.26,316.41,Yes
CUST-00184,Male,0,No,Yes,71,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.87,2656.44,Yes
CUST-00185,Male,1,Yes,No,8,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,92.58,698.07,No
CUST-00186,Female,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.61,1459.81,Yes
CUST-00187,Male,0,No,No,20,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,1863.63,No
CUST-00188,Male,0,No,No,57,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,87.71,4937.95,No
CUST-00189,Female,0,No,No,17,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,71.34,1157.94,No
CUST-00190,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.29,5732.79,No
CUST-00191,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.4,4358.2,Yes
CUST-00192,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,57.42,267.01,Yes
CUST-00193,Male,0,No,No,66,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),96.46,6005.25,No
CUST-00194,Male,0,Yes,No,11,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,34.21,366.59,Yes
CUST-00195,Female,1,No,Yes,11,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.52,983.29,No
CUST-00196,Female,1,No,Yes,65,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),94.57,5553.43,No
CUST-00197,Female,1,Yes,Yes,1,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),63.19,57.14,Yes
CUST-00198,Male,0,No,No,14,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,98.95,1306.07,No
CUST-00199,Male,0,No,No,22,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,74.82,1590.01,No
CUST-00200,Male,0,Yes,No,28,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.5,2982.99,Yes
CUST-00201,Female,0,No,Yes,6,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),29.47,176.81,Yes
CUST-00202,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),31.34,778.09,Yes
CUST-00203,Male,0,Yes,No,13,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,103.93,1217.05,No
CUST-00204,Female,0,Yes,Yes,43,No,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),103.92,4106.66,No
CUST-00205,Male,0,Yes,No,29,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,66.06,1894.06,No
CUST-00206,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),116.32,3297.67,No
CUST-00207,Female,0,Yes,No,69,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.3,5709.85,No
CUST-00208,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.25,556.91,Yes
CUST-00209,Male,1,No,Yes,26,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.3,1816.96,No
CUST-00210,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,38.56,803.03,Yes
CUST-00211,Male,0,Yes,No,33,Yes,No phone service,No,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,63.33,2018.57,Yes
CUST-00212,Male,0,Yes,No,39,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),118.01,4305.42,No
CUST-00213,Male,0,Yes,Yes,46,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,55.78,2546.9,No
CUST-00214,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,115.62,2619.08,No
CUST-00215,Male,0,Yes,No,64,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),99.3,5973.57,No
CUST-00216,Female,0,No,Yes,17,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,63.09,1071.77,No
CUST-00217,Male,0,No,No,43,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,73.27,2851.91,No
CUST-00218,Female,0,Yes,No,56,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.96,4383.11,No
CUST-00219,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.91,2188.24,Yes
CUST-00220,Male,1,Yes,No,70,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),25.82,1704.98,No
CUST-00221,Male,0,Yes,No,22,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Mailed check,113.23,2284.34,No
CUST-00222,Female,0,No,No,33,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,78.89,2477.08,No
CUST-00223,Female,1,No,No,10,Yes,No,No,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,112.98,1026.39,Yes
CUST-00224,Female,0,No,No,34,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),82.45,2695.82,No
CUST-00225,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.96,2347.7,No
CUST-00226,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),75.83,1991.08,Yes
CUST-00227,Female,0,Yes,No,23,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),102.61,2267.37,No
CUST-00228,Male,1,Yes,No,7,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.26,349.72,No
CUST-00229,Male,0,Yes,Yes,52,No,Yes,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,115.56,5858.74,No
CUST-00230,Female,1,Yes,No,71,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,65.53,4278.89,Yes
CUST-00231,Female,0,Yes,No,3,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),115.54,311.98,No
CUST-00232,Female,0,No,No,4,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,107.84,404.0,Yes
CUST-00233,Female,0,No,No,48,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,96.3,4584.99,No
CUST-00234,Female,0,Yes,Yes,29,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.68,1824.32,No
CUST-00235,Female,0,No,No,71,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,77.87,5378.11,No
CUST-00236,Female,1,Yes,Yes,62,Yes,No,No,No,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),103.48,6338.5,No
CUST-00237,Female,0,Yes,No,46,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,73.49,3348.78,No
CUST-00238,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.3,2222.65,No
CUST-00239,Female,0,No,No,56,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,98.65,5270.8,No
CUST-00240,Female,1,Yes,No,36,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),70.34,2494.49,No
CUST-00241,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.7,427.8,No
CUST-00242,Female,0,No,No,39,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,38.18,1444.18,No
CUST-00243,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,42.96,1567.91,Yes
CUST-00244,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.3,6470.75,No
CUST-00245,Female,0,Yes,No,52,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,103.71,5049.34,Yes
CUST-00246,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.03,56.18,Yes
CUST-00247,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,106.68,2462.46,Yes
CUST-00248,Male,1,Yes,No,6,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),20.57,113.84,No
CUST-00249,Male,0,No,No,27,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Mailed check,64.74,1615.11,No
CUST-00250,Female,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),24.88,1668.43,Yes
CUST-00251,Male,0,Yes,Yes,66,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.82,7421.54,Yes
CUST-00252,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Electronic check,117.18,2092.55,No
CUST-00253,Male,0,No,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,80.31,737.82,No
CUST-00254,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),58.0,3678.79,No
CUST-00255,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.22,386.95,Yes
CUST-00256,Male,0,No,No,22,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,95.75,1994.89,No
CUST-00257,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,40.77,2367.31,No
CUST-00258,Female,0,No,No,70,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),63.06,4222.37,No
CUST-00259,Male,0,No,No,33,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,93.2,3051.64,Yes
CUST-00260,Male,0,No,Yes,18,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,58.33,949.12,No
CUST-00261,Female,0,Yes,No,57,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.26,1124.54,No
CUST-00262,Male,0,Yes,No,8,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),69.75,505.39,No
CUST-00263,Male,0,No,No,47,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,93.22,4028.47,No
CUST-00264,Male,0,Yes,No,40,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,117.64,4293.38,Yes
CUST-00265,Female,0,Yes,No,47,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),21.78,996.29,No
CUST-00266,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.07,3012.33,Yes
CUST-00267,Female,0,No,Yes,24,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),63.89,1521.87,No
CUST-00268,Male,0,No,No,24,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,42.73,925.37,Yes
CUST-00269,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),83.05,1443.02,Yes
CUST-00270,Female,0,No,No,38,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),34.69,1314.34,No
CUST-00271,Female,1,No,No,26,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,46.95,1120.09,No
CUST-00272,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,97.74,5722.0,No
CUST-00273,Female,0,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),64.96,4222.57,No
CUST-00274,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),119.35,2069.49,No
CUST-00275,Female,0,Yes,No,27,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,One year,No,Electronic check,57.42,1483.06,No
CUST-00276,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,65.25,1947.43,No
CUST-00277,Female,1,No,No,9,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),48.63,425.77,Yes
CUST-00278,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.1,1178.57,No
CUST-00279,Female,0,No,No,21,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),112.07,2156.44,No
CUST-00280,Female,0,No,Yes,2,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),94.38,188.08,Yes
CUST-00281,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.01,2335.86,No
CUST-00282,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),89.42,85.18,No
CUST-00283,Male,0,Yes,Yes,53,No,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.51,6081.32,No
CUST-00284,Female,0,No,No,5,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.55,123.16,Yes
CUST-00285,Male,0,Yes,No,39,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.98,1591.86,Yes
CUST-00286,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,38.46,36.56,Yes
CUST-00287,Male,0,Yes,No,72,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.72,7515.25,Yes
CUST-00288,Male,0,Yes,No,1,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),36.28,35.19,No
CUST-00289,Female,0,No,No,54,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,49.42,2660.88,No
